{'Final state': (True, True, 45, 0, 0, False, True), 'time': 70.0, 'success': 'False'}
{'Final state': (False, True, 90, 999, 0, True, False), 'time': 70.0, 'success': 'False'}
{'Final state': (True, True, 30, 0, 0, False, True), 'time': 70.0, 'success': 'False'}
{'Final state': (True, True, 45, 8, 0, False, True), 'time': 70.0, 'success': 'False'}
{'Final state': (True, True, 30, 6, 0, False, True), 'time': 70.0, 'success': 'False'}
{'Final state': (True, True, 30, 0, 0, False, True), 'time': 70.0, 'success': 'False'}
{'Final state': (True, True, 45, 8, 0, False, True), 'time': 70.0, 'success': 'False'}
{'Final state': (True, True, 30, 12, 0, False, True), 'time': 70.0, 'success': 'False'}
{'Final state': (True, True, 15, 6, 0, False, True), 'time': 70.0, 'success': 'False'}
