{'Final state': (True, True, 75, 4, 0, False, True), 'time': 10.51, 'success': 'False'}
{'Final state': (True, True, 75, 4, 0, False, True), 'time': 10.51, 'success': 'False'}
{'Final state': (True, True, 75, 4, 0, False, True), 'time': 10.51, 'success': 'False'}
{'Final state': (True, True, 75, 4, 0, False, True), 'time': 10.51, 'success': 'False'}
{'Final state': (True, True, 75, 4, 0, False, True), 'time': 10.51, 'success': 'False'}
{'Final state': (True, True, 75, 4, 0, False, True), 'time': 10.51, 'success': 'False'}
{'Final state': (True, True, 75, 4, 0, False, True), 'time': 10.51, 'success': 'False'}
{'Final state': (True, True, 75, 4, 0, False, True), 'time': 10.51, 'success': 'False'}
{'Final state': (True, True, 75, 4, 0, False, True), 'time': 10.51, 'success': 'False'}
{'Final state': (True, True, 75, 4, 0, False, True), 'time': 10.51, 'success': 'False'}
Success rate: 0.0%
